file_name,artist,title,genre,year,duration,tempo,energy_rms,key_index,spectral_centroid,spectral_bandwidth,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,playcount,listeners
ROSALÍA & J. Balvin feat. El Guincho - Con altura.mp3,"ROSALÍA,  & , J Balvin,  feat. , El Guincho",Con altura,,2019-04-01,161.712,99.38401442307692,0.3388792276382446,6.0,2063.492056470334,2319.594774770744,0.0754776237180727,-101.6771469116211,91.80870056152344,11.89299201965332,19.75716209411621,1.0865727663040161,0.008977553807199001,1.637622237205505,-9.028965950012209,-2.4842755794525146,-0.38369062542915333,-7.550557613372803,2.0853865146636963,-4.928679943084717,5011207.0,446049.0
RV × Headie One - Trap - Roddy Ricch.mp3,"RV,  × , Headie One",Trap - Roddy Ricch,,2019-03-22,193.3583673469388,129.19921875,0.1180009990930557,9.0,1831.435119381677,1845.466817998219,0.0814414954406927,-201.3253326416016,92.2896957397461,-14.253387451171877,-14.079438209533688,-9.470267295837402,-12.20273494720459,-14.469930648803713,-8.482529640197754,-9.503739356994627,-1.2104785442352295,0.679482102394104,0.8461938500404357,0.37965285778045654,4.0,1.0
Rae Sremmurd - Not So Bad (Leans Gone Cold).mp3,Rae Sremmurd,Not So Bad (Leans Gone Cold),,2023-04-07,202.368,73.828125,0.1689039766788482,9.0,2362.3739771812147,2313.9873084515434,0.0995477729537538,-177.29747009277344,84.6883773803711,20.257274627685547,12.042366027832031,3.979295015335083,10.31755256652832,-1.5711129903793335,0.6185572743415833,-7.078580856323242,7.488812446594238,-4.563462257385254,1.3537354469299316,-4.159641742706299,541908.0,79393.0
Raon - Polaris.mp3,Raon,Polaris,,2020-01-03,224.16,95.703125,0.2808715403079986,10.0,2676.7197745483554,2585.3066017857705,0.1238724557976973,-26.604095458984375,69.5601806640625,-1.1837650537490845,39.07389831542969,6.9156928062438965,13.533076286315918,4.997048854827881,6.315656661987305,-0.2712617218494424,5.943491458892822,-0.7693936824798584,-0.7619985938072205,-2.662252187728882,2252.0,398.0
Raptile - Fight Back.m4a,Raptile,Fight Back,,,196.94149659863945,143.5546875,0.2496068179607391,10.0,2591.7180205281616,2372.858879935217,0.139195114466428,-31.55336570739746,76.70809173583984,-19.398649215698235,12.85841941833496,-1.9345760345458984,-1.3158156871795659,-7.672261238098143,1.6942777633666992,-10.568229675292969,-2.833864688873291,-6.801348686218262,-1.7508671283721924,-6.056167125701904,43244.0,9148.0
Rema - Dumebi.m4a,Rema,Dumebi,,,195.86031746031745,112.34714673913044,0.2078799307346344,5.0,1995.579311243049,2242.853477624501,0.0749111116486068,-98.5571517944336,101.8556137084961,10.03706169128418,18.2124080657959,0.7571775913238525,7.267167568206787,-7.30802059173584,-3.1374990940093994,-9.96513843536377,0.4624386131763458,-4.3406500816345215,-3.5680556297302246,-9.357439994812012,1167234.0,130658.0
Rema - Woman.m4a,Rema,Woman,,,238.9333333333333,112.34714673913044,0.2105415910482406,11.0,2339.939937531393,2530.002462160005,0.0858738193571014,-127.14408111572266,88.63020324707031,29.590587615966804,10.309208869934082,5.217434406280518,9.42772102355957,3.7179865837097164,7.754806995391846,0.16556107997894287,5.884371280670166,-1.7474045753479004,-0.2263588011264801,-3.536351203918457,365434.0,44569.0
Rema - Soundgasm.mp3,Rema,Soundgasm,,2022-02-10,205.08,198.76802884615384,0.178023561835289,8.0,2871.230392121381,2870.404568477264,0.1012061151557662,-149.82354736328125,62.5040283203125,33.61551284790039,16.749404907226562,-0.3332710266113281,5.425655841827393,0.36407795548439026,6.642747402191162,-4.996294975280762,2.8394124507904053,-4.972743988037109,-3.8220052719116206,-5.982876300811768,1211125.0,128668.0
Rema - Dumebi (Becky G Remix).mp3,Rema,Dumebi (Becky G Remix),,2020-03-21,188.256,151.99908088235293,0.2764794528484344,10.0,2183.688619651311,2371.57241027738,0.0835777259094427,-70.69290924072266,101.8018798828125,11.114651679992676,19.13705825805664,-0.6082477569580078,9.44870662689209,-6.216823101043701,-6.5089192390441895,-4.722787857055664,-0.7752745747566224,-5.0593767166137695,-2.5326452255249023,-4.748623847961426,1133.0,455.0
Rema - Iron Man.mp3,Rema,Iron Man,,2020-07-09,205.704,135.99917763157896,0.2693328261375427,6.0,2038.5237784373496,2552.966878719359,0.0653580703971555,-102.28013610839844,103.00078582763672,31.307889938354492,2.4242193698883057,-1.8412142992019653,5.7928314208984375,-3.146254539489746,-5.197213649749756,-14.771430015563965,-6.823444843292236,-15.36701488494873,-2.685436964035034,-12.050107955932614,84743.0,16930.0
Rema & Selena Gomez - Calm Down.mp3,"Rema,  & , Selena Gomez",Calm Down,pop,2022-08-25,219.8130839002268,143.5546875,0.2138001471757888,11.0,1833.302817399624,2303.009579468114,0.0595463141568304,-119.62142944335938,118.13225555419922,21.81068229675293,9.047493934631348,4.917287826538086,8.728339195251465,-6.093865871429443,-1.4669178724288943,-11.457283973693848,0.8089063167572021,-7.114811897277832,1.565812587738037,-3.61093020439148,2120706.0,237893.0
Rema feat. Rvssian - Beamer (Bad Boys).mp3,"Rema,  feat. , Rvssian",Beamer (Bad Boys),,2020-07-09,202.47510204081632,129.19921875,0.2009056657552719,9.0,2464.6341705509426,2861.6857130182448,0.0714901194852941,-141.27734375,76.30288696289062,19.093191146850582,6.680671691894531,3.60364294052124,0.9029038548469543,5.133575439453125,-0.0606689453125,-1.7093160152435303,7.205018997192383,-4.018884181976318,0.2896035015583037,-7.831825733184815,151472.0,24090.000000000015
"Rick Jayson - Sunflower (Post Malone, Swae Lee Cover Mix).mp3",Rick Jayson,"Sunflower (Post Malone, Swae Lee Cover Mix)",,2020-01-08,161.77632653061224,89.10290948275862,0.2185400426387787,2.0000000000000004,2032.4479534279224,2237.175433108706,0.0932365866268382,-108.30252075195312,102.21678924560548,12.868988037109377,25.721111297607425,-9.579435348510742,6.820679664611816,-2.2520692348480225,-3.7130322456359854,2.4765191078186035,0.4164213240146637,-5.238318920135498,4.781962871551514,-4.406719207763672,28.0,14.0
Rihanna - Don’t Stop the Music.mp3,Rihanna,Don’t Stop the Music,,2008-06-07,233.2473469387755,123.046875,0.06566639244556421,2.0000000000000004,2081.141662092989,2403.542577344956,0.0843626795907507,-230.685546875,102.51891326904295,-1.1988441944122314,24.090614318847656,8.14299488067627,1.2975333929061887,17.55915069580078,0.47825032472610474,12.107708930969238,4.845273971557617,2.1005609035491943,5.2722768783569345,-1.5093413591384888,7183.0,1761.9999999999854
Rihanna - Rockstar 101.mp3,Rihanna,Rockstar 101,,2013,218.17469387755105,161.4990234375,0.3399764597415924,10.0,1473.9489987283882,2028.5061395550383,0.034103346313854394,-136.71336364746094,113.27064514160156,22.66419792175293,19.620227813720703,18.13861656188965,14.365042686462402,11.271714210510254,4.689202785491943,0.9823535680770865,3.212231636047364,3.2576680183410645,6.51416540145874,4.576661109924316,1046367.0,145659.0
Rihanna feat. Drake - Work.mp3,"Rihanna,  feat. , Drake",Work,dancehall;rnb,2016-02-22,454.138775510204,123.046875,0.139563113451004,3.0,1892.431419733344,2267.5101453877246,0.0718958237591911,-194.4367218017578,102.9533462524414,14.312155723571776,22.78458976745605,14.571002006530762,6.895993232727051,6.002265930175781,2.3444204330444336,7.911306858062744,9.800527572631836,0.1446525603532791,7.1148600578308105,-5.017199993133545,9974064.0,1157952.0
Roddy Ricch - 25 million.mp3,Roddy Ricch,25 million,,2021-12-17,203.6244897959184,135.99917763157896,0.2900115251541137,3.0,2285.762795389533,2530.2055057160346,0.0743442216524767,-142.3269500732422,83.21393585205078,32.2101936340332,12.808785438537598,10.741250038146973,24.442995071411133,-0.41298404335975647,3.2652781009674072,-3.4366984367370605,5.226813316345215,1.2802823781967163,11.769420623779297,3.0108301639556885,629150.0,107825.0
Rohff & Tayc - Official.m4a,Rohff & Tayc,Official,,,190.101768707483,135.99917763157896,0.2893359959125519,6.0,2419.8203775867664,2747.572969955636,0.0885920568885448,-45.1922492980957,97.43155670166016,9.18788242340088,4.807411193847656,9.50568675994873,2.8380534648895264,-1.204035758972168,4.74968957901001,-8.726380348205566,-1.9650216102600089,-3.750485181808472,-1.9215303659439087,-2.535853624343872,19.0,8.0
Romain Garcia - Before You Go.mp3,Romain Garcia,Before You Go,,2022-02-25,246.336,112.34714673913044,0.1718764752149582,3.0,1849.716703347432,2265.691215813928,0.06150095086348681,-162.398681640625,104.4842758178711,29.27556610107422,25.42888259887696,9.617097854614258,9.26488208770752,4.997147560119629,6.762328147888184,-12.159435272216797,4.283588409423828,-3.378725290298462,-0.5685146450996399,-4.175838947296143,7761.0,2770.0
Ronan Keating - If Tomorrow Never Comes.mp3,Ronan Keating,If Tomorrow Never Comes,,2002-09-05,214.1336875,78.30255681818181,0.1751113533973693,10.0,1903.704655511264,2411.4312218714504,0.0666161882619001,-164.1345672607422,93.70195770263672,29.00558090209961,26.33499336242676,11.903079986572266,7.854717254638672,6.100142955780029,6.447061538696289,2.296515703201294,5.816091537475586,-6.27063512802124,-0.6639688014984131,-1.0903239250183105,808258.0,166645.0
Ronisia ft. Tiakola - Comme moi.mp3,"Ronisia,  ft. , Tiakola",Comme moi,,2022-01-28,171.552,151.99908088235293,0.2401878237724304,7.0,2578.108321164583,2704.829706626504,0.1074575890697562,-74.8845443725586,93.40118408203124,-2.0530333518981934,2.0804786682128906,12.69305419921875,-21.709318161010746,-3.8291029930114746,-1.462228298187256,-20.05251884460449,6.584221839904785,-10.873666763305664,-0.9931406378746032,-6.038145065307617,67.0,19.0
Roque Valero - En los balcones de Madrid.mp3,Roque Valero,En los balcones de Madrid,,2006,231.8735,151.99908088235293,0.0408899262547493,0.0,1855.3673147498075,2301.937114119314,0.0653650620404411,-293.6473083496094,109.55545806884766,15.918071746826172,21.84625244140625,4.559385299682617,11.8715238571167,-17.066328048706055,14.02633285522461,-17.994455337524414,10.18437385559082,-13.536349296569824,-4.250733852386475,-5.55772066116333,349.0,87.0
Rotimi feat. Wale - In My Bed.m4a,Rotimi feat. Wale,In My Bed,,,184.64507936507937,103.359375,0.2506270408630371,3.0,2297.6550288874614,2598.144176825245,0.0831372523824496,-90.24244689941406,86.22686767578125,13.20037841796875,20.549480438232425,11.969121932983398,8.610665321350098,1.2671800851821895,-2.070561170578004,-6.76407527923584,2.240917682647705,-7.37719202041626,0.9908912777900695,-3.895524501800537,332.0,85.0
Ruby the Hatchet - Holy Father.m4a,Ruby the Hatchet,Holy Father,,,185.08625850340133,117.45383522727272,0.2359220832586288,9.0,2149.6524192153315,2426.9272830810514,0.0740192047213622,-127.11245727539062,80.9830551147461,24.059255599975586,23.576135635375977,-0.6950780749320984,10.92218017578125,2.6584639549255367,5.305285930633545,-4.250089168548584,2.8274967670440674,-1.118902444839477,-2.495293617248535,-4.856822490692139,8173.0,2520.0
Runtown - Mad Over You.mp3,Runtown,Mad Over You,,2016-11-04,226.2204081632653,107.666015625,0.2150980979204177,4.0,1878.14861412464,2155.431202403331,0.0727282072368421,-144.1854248046875,99.93842315673828,8.820372581481934,18.98821449279785,9.12593936920166,-0.4844569265842438,-4.855109214782715,-2.290738105773926,-3.802753210067749,6.479644775390625,1.2131297588348389,-0.6965799927711487,-7.787765502929687,296076.0,38723.0
Rx Papi - Cardi B.mp3,Rx Papi,Cardi B,,2020-12-11,157.30938775510205,83.35433467741936,0.3613750338554382,5.0,2333.263912772974,2549.9791926343555,0.0695135630321207,-101.7914581298828,72.21734619140625,11.949464797973633,25.791603088378903,7.906615734100342,13.623863220214844,9.10886287689209,5.198620319366455,6.533730030059816,4.3760247230529785,-0.012228643521666527,9.349483489990234,-0.795465886592865,5557.0,1339.0
SDM - Compte sur moi.mp3,SDM,Compte sur moi,,2021-04-09,206.36959183673468,143.5546875,0.2487068772315979,10.0,2154.3921749897227,2498.610269156276,0.0721390195675309,-136.29327392578125,89.56877899169922,19.428503036499023,-1.6079188585281372,-6.691530227661134,2.5092198848724365,-1.5807572603225708,10.71463394165039,-6.478787899017334,-5.772057056427002,1.3671854734420767,2.85142183303833,1.9885890483856201,12987.0,2200.0
SDM - Rentrer.mp3,SDM,Rentrer,,2021-04-09,218.6133333333333,99.38401442307692,0.213933989405632,10.0,1964.697157453626,2286.1557173510228,0.0757933814459171,-131.05874633789062,99.0584487915039,22.937318801879883,21.19180488586425,3.7133848667144775,10.156204223632812,-1.7701200246810913,3.7655532360076895,-8.669405937194824,-3.5339794158935547,-4.941442489624023,-3.849945783615112,-7.544572830200195,16226.0,2180.9999999999854
Sandro Martinez feat. Sandra - In the Name of Love - Martin Garrix & Bebe Rexha Tribute.mp3,"Sandro Martinez,  feat. , Sandra",In the Name of Love - Martin Garrix & Bebe Rexha Tribute,,2016-11-05,205.08,129.19921875,0.1795194745063781,2.0000000000000004,2181.546709719204,2384.899488503349,0.0921124437645123,-126.60543060302734,96.13983917236328,-1.6207695007324219,-0.8883534669876099,0.7785905003547668,-3.12094521522522,4.870540618896484,-4.379165649414063,-2.596712112426758,-1.0738525390625,-9.058362007141112,1.3054041862487793,-2.0976927280426025,12.0,1.0
Saweetie ft. Doja Cat - Best Friend.mp3,"Saweetie,  ft. , Doja Cat",Best Friend,,2021-01-07,168.20244897959185,184.5703125,0.264258474111557,9.0,2775.1241930045235,2633.1407256217185,0.1059589208833204,-100.51517486572266,68.30132293701172,11.301493644714355,17.079435348510742,15.65527057647705,4.430595397949219,4.167534828186035,10.694615364074709,0.7292947173118591,13.513656616210938,1.6276086568832406,7.052761554718018,2.7728562355041504,30852.0,6384.0
Sean Paul ft. Dua Lipa - No Lie.mp3,"Sean Paul,  ft. , Dua Lipa",No Lie,dancehall;pop;house,,228.6497959183673,135.99917763157896,0.2493303567171096,9.0,2560.202113441582,2653.988178548454,0.103943060057082,-65.29783630371094,80.60971069335938,1.3845396041870117,14.257540702819824,10.05264377593994,2.6746792793273926,-4.020596027374268,-3.676656484603882,-4.577708721160889,6.51010799407959,-10.31472110748291,1.4651236534118652,-3.721879959106445,6095231.0,763712.0
Selena Gomez w DJ Snake - Selfish Love.mp3,"Selena Gomez,  w/ , DJ Snake",Selfish Love,,2021-03-04,217.74,112.34714673913044,0.1183037087321281,9.0,2018.2354717157173,2353.06261693609,0.06540379952351,-276.3411560058594,87.98251342773438,33.2071533203125,27.53677749633789,8.515921592712402,6.770803451538086,7.413218975067139,6.749342441558838,6.981758117675781,11.233091354370115,1.065407156944275,8.118490219116211,1.2547506093978882,12237.0,1564.9999999999854
Serge Beynaud - Kababléké.mp3,Serge Beynaud,Kababléké,,2014,244.279,135.99917763157896,0.2727954983711242,1.0,2234.840013634421,2567.7639744123235,0.0892914101804373,-45.036399841308594,97.49752044677734,7.314335346221924,10.388036727905272,-1.1639894247055054,1.378528714179993,-1.8923743963241573,3.3299994468688965,-8.54152774810791,8.395727157592773,3.0021159648895264,4.299664974212647,0.5033752918243408,189.0,19.0
Sexion d’Assaut - Avant qu’elle parte.mp3,Sexion d’Assaut,Avant qu’elle parte,,2012-01-18,274.5730625,89.10290948275862,0.1993714570999145,0.0,2351.93197516502,2416.462077805009,0.0975634690039667,-88.85883331298828,87.88159942626953,-3.3217804431915283,28.813661575317383,-0.22581619024276733,8.669432640075684,5.096155166625977,17.21250343322754,-5.442642688751221,9.641205787658691,4.495455741882323,-1.9928194284439087,-2.1063666343688965,27.0,13.000000000014552
Phsycloner - Shape of You.mp3,Shaghal,Shape of You,,2018-02-10,263.232,129.19921875,0.2530422508716583,1.0,1909.904857693614,2120.079961113681,0.0809724884505611,-113.59253692626952,101.1861572265625,6.208687782287598,23.27194023132324,5.369279861450195,-0.07962187379598618,-13.061738014221191,-5.5919342041015625,-16.57631492614746,-3.555662155151367,-4.468088150024414,3.2008888721466064,-1.909795165061951,1.0,1.0
"Shakira - Whenever, Wherever.mp3",Shakira,"Whenever, Wherever",dance;latin;pop,2003,197.0938775510204,107.666015625,0.0986273214221,1.0,2258.145168729803,2567.4080001514776,0.0841037998258514,-145.3086395263672,94.086181640625,4.763543605804443,28.843673706054688,9.38898754119873,2.3797731399536133,2.6107649803161617,3.820764541625977,-0.5794156193733215,3.178661108016968,-2.336692571640014,2.012960910797119,-4.6050801277160645,7821453.0,1163392.0
Shakira feat. Alejandro Sanz - La tortura.mp3,"Shakira,  feat. , Alejandro Sanz",La tortura,,2007-01-23,224.26122448979592,135.99917763157896,0.1237351521849632,4.0,2178.895697894946,2450.078091400605,0.0867566560444079,-158.73387145996094,91.95777893066406,3.7199947834014893,27.939638137817383,8.314783096313477,10.908323287963867,6.416975498199463,5.965595245361328,1.382412075996399,7.089858055114746,1.1695982217788696,5.917283058166504,-0.7248573303222656,1546470.0,238804.0
Shakira feat. Wyclef Jean - Hips Don’t Lie.mp3,"Shakira,  feat. , Wyclef Jean",Hips Don’t Lie,,2012-03-23,218.9844897959184,99.38401442307692,0.1033480614423751,10.0,2575.3770706616992,2464.8578172498983,0.1245631167763157,-115.79276275634766,75.99534606933594,-14.374651908874513,26.57304573059082,-0.29142576456070035,7.173007488250732,-6.903853893280029,2.641672849655152,-1.016645073890686,4.002412796020508,-3.0036070346832275,1.1512421369552612,-1.1359832286834717,2156.0,490.0
Shawn Mendes - There's Nothing Holdin' Me Back.mp3,Shawn Mendes,There's Nothing Holdin' Me Back,pop;rock,2017-05-21,237.432,123.046875,0.06509172916412348,2.0000000000000004,2020.0722243266864,2330.554160914734,0.0808252860148993,-267.5331115722656,96.7079620361328,4.175290107727051,18.26038932800293,8.429945945739746,8.290175437927246,3.8926420211791988,5.468009471893311,-0.5863454937934875,-0.9884214401245116,-2.46625018119812,1.7989670038223269,-3.4250848293304443,10189169.0,1106153.0
Sia - Elastic Heart (Blood Diamonds remix).mp3,Sia,Elastic Heart (Blood Diamonds remix),ballad;indie;pop,2015-05-01,307.2261224489796,129.19921875,0.1871135085821151,8.0,1883.0188861340948,2315.210499830961,0.0723480130127709,-124.40374755859376,105.87877655029295,7.809540748596191,15.247398376464844,6.287864685058594,10.962258338928224,9.257760047912598,2.466430902481079,6.864295482635498,8.630741119384766,2.0588979721069336,6.702693939208984,-1.930818676948548,10236.0,3134.9999999999854
Sia - Chandelier.mp3,Sia,Chandelier,ballad;indie;pop,2021-05-08,231.39265306122448,117.45383522727272,0.1783892512321472,8.0,2337.991074116245,2536.9419009182925,0.0953180177292956,-146.09710693359375,74.58907318115234,11.115104675292969,22.731351852416992,1.4763187170028687,4.036399841308594,7.913556098937988,-11.839797019958494,3.701477289199829,-0.7100185751914979,0.2909383475780487,6.707806587219238,-0.003164096502587199,15192062.0,1392305.0
Sia - Santa's Coming For Us.mp3,Sia,Santa's Coming For Us,,2017-11-17,208.64,184.5703125,0.0823487192392349,10.0,2848.506441391024,2798.7070011276164,0.1315772466984326,-183.53054809570312,67.23368835449219,5.323134899139404,11.67734432220459,17.2685489654541,3.337191104888916,5.674633502960205,-7.716207504272461,-0.22150300443172455,-9.3634614944458,-10.696908950805664,-2.6721439361572266,-9.062870025634766,1508813.0,374729.0
Sia - Together.mp3,Sia,Together,pop,2020-05-20,210.0767346938776,89.10290948275862,0.1462621837854385,7.0,2462.6702434380127,2285.952835179264,0.1213301431283862,-153.28700256347656,62.17150115966797,-18.4529972076416,5.866858005523682,-15.503751754760742,-10.760193824768066,4.554996013641357,-12.882296562194824,1.2453203201293945,-4.558497905731201,-13.274852752685547,2.488793134689331,-8.520745277404785,904014.0,132176.0
Sia feat. Kendrick Lamar - The Greatest.mp3,"Sia,  feat. , Kendrick Lamar",The Greatest,,2016-09-05,351.60816326530613,117.45383522727272,0.05893969535827631,5.0,338.44195723728785,714.7164560274446,0.0210061088065982,-500.4456787109375,75.90706634521484,61.30892181396485,44.07253646850586,28.26749420166016,15.393799781799316,5.99794864654541,0.3926897943019867,-1.599804401397705,-1.1626604795455933,-0.6483736038208008,-2.608920335769653,-7.767455101013184,3736319.0,496503.0
Silk Sonic - Leave the Door Open (PO clean edit).mp3,Silk Sonic,Leave the Door Open (PO clean edit),,2021-04-01,248.32,151.99908088235293,0.06718258559703821,7.0,2345.994909748158,2350.948342543208,0.1083230411305147,-190.62744140625,84.96100616455078,-7.134637355804443,20.07413673400879,-0.8143230080604553,6.878921985626221,-3.2220664024353027,5.942553520202637,-0.24632538855075836,4.751932144165039,-4.600823879241943,2.6459720134735107,-4.926758766174316,33.0,3.0
"Skylar Grey feat. Polo G, Mozzy & Eminem - Last One Standing.mp3","Skylar Grey,  feat. , Polo G, , , Mozzy,  & , Eminem",Last One Standing,,2021-09-30,257.44,151.99908088235293,0.2584505975246429,1.0,2558.9120507885696,2491.104773233087,0.1100747312185565,-50.28322219848633,84.72771453857422,-7.039266586303711,22.449602127075195,-0.3395298719406128,5.009493350982666,2.9377744197845455,4.039884090423584,4.488375186920166,2.4820661544799805,3.329404592514038,2.2417662143707275,4.24522590637207,13051.0,4263.0
Slimane - La Recette.mp3,Slimane,La Recette,,2022-08-05,202.750125,95.703125,0.2027585506439209,2.0000000000000004,2472.816573728412,2558.3528099113896,0.1070792844790054,-98.642333984375,97.9025421142578,14.129136085510254,-0.10866998136043549,3.103628158569336,5.85400915145874,-12.702096939086914,-3.775254964828491,-5.9072747230529785,-2.5232055187225337,-4.611486911773682,-2.984276294708252,-1.8641663789749143,72001.0,10711.0
Slimane & Vitaa - Pas beaux.mp3,"Slimane,  & , Vitaa",Pas beaux,,2024-01-01,157.586625,117.45383522727272,0.0726679190993309,0.0,2249.1630675641422,2338.439336139105,0.1001416847063661,-198.64187622070312,96.8770523071289,-4.321798324584961,24.596115112304688,-5.123206615447999,1.8718026876449585,-4.478280544281006,-2.6482908725738525,-1.9684900045394897,-4.132594585418701,-13.32801342010498,-2.256082057952881,-4.385043144226074,42.0,15.0
Snow Man - Grandeur.mp3,Snow Man,Grandeur,,2021-01-20,203.781224489796,129.19921875,0.1636739373207092,5.0,3012.6505675431467,2652.3752009602026,0.1590948429639125,-50.23091125488281,59.79058456420898,-9.429689407348635,18.886371612548828,1.6551311016082764,6.38974666595459,-0.4604230523109436,4.48508882522583,-1.7298345565795898,5.850461959838867,-1.8723729848861688,2.9583675861358643,-3.406858444213867,39054.0,3087.0
Soolking - Suavemente.mp3,Soolking,Suavemente,,2022-09-23,159.35725623582766,69.83741554054055,0.2506197392940521,0.0,2139.8356631126644,2361.3467133143654,0.0875828037321014,-118.08839416503906,91.28358459472656,4.17291259765625,6.215099334716797,-3.9196627140045175,4.962226390838623,-10.629565238952637,-11.799242019653322,-1.5520144701004028,-1.1383577585220341,-3.696742534637451,0.826655626296997,-2.211922645568848,460086.0,58170.0
Soolking & Niska - Balader.m4a,Soolking & Niska,Balader,,,198.85569160997733,129.19921875,0.187456876039505,4.0,1898.1957074035915,2069.161103049416,0.0807462993421052,-153.76087951660156,107.26889038085938,11.092083930969238,21.51831817626953,-2.3251585960388184,0.19559764862060547,-8.263960838317871,0.347484290599823,-3.3557057380676274,-2.748227596282959,-7.429971694946289,-6.614451885223389,-6.7786126136779785,1828.0,229.0
Soolking & Dadju - Meleğim.mp3,"Soolking,  & , Dadju",Meleğim,,2020-02-07,241.056,129.19921875,0.2986344695091247,10.0,1916.78806236724,2068.5584020680576,0.0866035957454527,-72.69302368164062,110.51097106933594,-4.729649066925049,9.539989471435549,0.9827693700790405,3.246861219406128,-9.247933387756348,-0.9209483265876772,-5.562589168548584,-1.4765945672988892,-3.088708877563477,-1.7564599514007568,-0.8260367512702942,258128.0,32242.999999999985
Soprano - Barman.m4a,Soprano,Barman,,,198.62349206349205,86.1328125,0.1736514866352081,0.0,2475.1714095335824,2765.9732500310097,0.0980262402041408,-112.79520416259766,84.31299591064453,12.922849655151367,12.94803524017334,18.96607780456543,5.561724185943604,0.06856544315814972,8.576558113098145,-5.1769208908081055,4.84618616104126,-2.317641019821167,-0.1907933205366134,0.10234428942203522,37253.0,7650.0
Soprano - Le Diable ne s’habille plus en Prada.m4a,Soprano,Le Diable ne s’habille plus en Prada,,,258.2291156462585,117.45383522727272,0.1714430004358291,0.0,2365.330506668847,2539.9625500028624,0.0971265857802825,-136.22268676757812,84.3714370727539,10.205517768859863,12.233917236328123,8.557268142700195,-4.704266548156738,-3.9706778526306152,2.769174337387085,-19.13541603088379,-0.973205864429474,-2.6302568912506104,-1.0852622985839844,-5.6867523193359375,3.0,1.999999999985448
Soprano - Millionnaire.m4a,Soprano,Millionnaire,,,193.81696145124715,112.34714673913044,0.1864058673381805,2.0000000000000004,1815.42770910062,2164.485366355663,0.0725783593145317,-117.07778930664062,111.70953369140624,-6.294132232666016,20.99257469177246,11.659549713134766,0.017174972221255302,4.399147033691406,7.219366073608398,-9.690969467163086,9.98681354522705,3.481740951538086,1.0703330039978027,1.428787112236023,40288.0,7132.0
Soprano - Fragile.mp3,Soprano,Fragile,,2019-07-05,222.576,89.10290948275862,0.1975389569997787,5.0,2682.842643284818,2587.563134346842,0.1259586109834558,-105.43026733398438,80.11014556884766,15.456650733947754,24.45067977905273,14.032254219055176,-7.820084095001221,-3.736363649368286,5.643609046936035,-16.53700065612793,3.000023126602173,-6.532618045806885,-4.067316055297852,-5.130921840667725,15689.0,3384.0
Soprano feat. Niska - Zoum.mp3,"Soprano,  feat. , Niska",Zoum,,2018-11-09,256.444125,135.99917763157896,0.2390260249376297,1.0,2698.435076195014,2733.300960706554,0.1050768400493421,-88.69988250732422,79.79881286621094,11.907567024230955,4.685989856719971,7.33540153503418,-4.871020317077637,-8.523765563964844,8.256773948669434,-24.163759231567383,11.67855930328369,-0.8250348567962651,-3.528182029724121,-1.813969731330872,270.0,50.0
Sove - Bop (feat. Bee Arnold).mp3,Sove,Bop (feat. Bee Arnold),,2019-06-14,183.6669387755102,129.19921875,0.2417368739843368,11.0,2578.3605822734858,2473.363979916359,0.1132848403033088,-85.35658264160156,81.10244750976562,0.7852442860603341,-1.4067832231521606,1.923667550086975,0.24362966418266296,-12.957534790039062,-2.509420871734619,-11.842254638671877,2.9223742485046387,-9.593132019042969,0.9979981184005734,-0.1682183742523189,695052.0000000001,84182.25
SpongeBozz - Started from the Bottom.mp3,SpongeBOZZ,Started from the Bottom,,,320.6530612244898,86.1328125,0.0900387465953826,9.0,2615.3857113809067,2402.3758899817976,0.122031386053599,-204.90054321289065,73.21318817138672,3.85583233833313,9.45291519165039,1.440629005432129,2.3546645641326904,-10.61192226409912,10.287205696105955,-7.178614139556885,1.6167322397232056,-0.1757192760705948,3.3627405166625977,-4.1089348793029785,52558.0,5240.0
Stefflon Don - Can’t Let You Go.mp3,Stefflon Don,Can’t Let You Go,,2020-10-15,194.6296598639456,103.359375,0.3112839162349701,0.0,1758.431451558831,2235.17923853314,0.0534928738148219,-103.7815399169922,106.52552795410156,11.44918441772461,20.041683197021484,12.92049789428711,6.311586380004883,6.344369888305664,1.835589051246643,2.4762673377990723,11.768461227416992,-1.0843024253845215,7.728421688079834,-2.1135401725769043,102.0,12.0
Storm Queen - Look Right Through.mp3,Storm Queen,Look Right Through,,2014-04-18,157.2,135.99917763157896,0.2599407136440277,8.0,2196.212799977189,2293.0748568942186,0.0853821367671246,-124.11600494384766,85.48148345947266,-0.827841579914093,11.116726875305176,7.399084568023682,-8.586075782775879,-3.8960676193237305,-5.228240489959717,-17.491592407226562,2.139658212661743,-13.04112434387207,-0.1544627845287323,-4.465778827667236,95425.0,15969.0
Stress - Ma musique meurt.mp3,Stress,Ma musique meurt,,2003-02-23,212.77,99.38401442307692,0.2761735022068023,10.0,2791.641501251548,2526.595687005288,0.148311083530863,-34.57255172729492,67.45891571044922,-8.77603054046631,24.066028594970703,-4.282625675201417,-0.4541968107223511,2.9429183006286617,12.970721244812012,-0.5344026684761047,10.38564682006836,5.013282775878905,-3.302394151687622,2.0879769325256348,11165.0,2148.0
